31413349	15750	1
31413349	1322	10
31413349	86640	12
31413349	6688	17
31413349	77165	1
31413349	1398	1
31413349	814	1
31413349	1392	12
31413349	34158	2
31413349	61043	11
31413349	86725	15
31413349	66530	86
31413349	86754	26
31413349	86758	77
31413349	47410	11
31413349	661	7
31413349	17218	31
31413349	47526	1
31413349	86798	72
31413349	17211	23
31413349	3495	2
31413349	4142	40
31413349	5905	10
31413349	31859	1
31413349	86959	15
31413349	5761	5
31413349	8293	6
31413349	31508	90
31413349	17441	44
31413349	23632	13
31413349	36532	8
31413349	5970	5
31413349	925	101
31413349	87127	4
31413349	6173	10
31413349	17955	13
31413349	9636	1
31413349	5550	4
31413349	87220	5
31413349	1817	6
31413349	1583	14
31413349	12300	11
31413349	12301	11
31413349	1270	4
31413349	19288	2
31413349	5777	3
31413349	87305	2
31413349	25884	2
31413349	10890	18
31413349	87361	17
31413349	87363	25
31413349	1254	11
31413349	359	2
31413349	87367	1
31413349	87370	2
31413349	17733	43
31413349	87374	14
31413349	40143	3
31413349	33621	2
31413349	17212	1
31413349	19520	1
31413349	17282	5
31413349	87392	11
31413349	25111	2
31413349	33924	3
31413349	31179	6
31413349	1252	6
31413349	87416	1
31413349	17214	1
31413349	87460	2
31413349	61101	2
31413349	17976	2
31413349	2110	1
31413349	87470	1
31413349	14087	3
31413349	87471	1
31413349	87474	1
31413349	16871	22
31413349	87503	6
31413349	28463	15
31413349	1436	2
31413349	5655	1
31413349	3511	3
31413349	87732	1
31413349	5483	4
31413349	87788	4
31413349	17543	6
31413349	13767	2
31413349	77910	2
31413349	16920	1
31413349	17978	1
31413349	87855	1
31413349	17981	7
31413349	88152	1
31413349	6322	1
31413349	19397	1
31413349	88989	1
31413349	17474	4
37378819	84693	1
37378819	61604	1
37378819	30848	5
37378819	101276	31
37378819	17227	37
37378819	101277	104
37378819	61386	53
37378819	3857	31
37378819	61852	73
37378819	17758	7
37378819	11636	40
37378819	17068	6
37378819	1339	6
37378819	101409	41
37378819	101411	15
37378819	16736	27
37378819	83535	6
37378819	16639	4
37378819	93407	19
37378819	19895	17
37378819	39106	3
37378819	19287	2
37378819	17624	3
37378819	17217	1
37378819	17432	25
37378819	18760	3
37378819	13551	3
37378819	18762	1
37378819	17047	3
37378819	34330	3
37378819	95068	6
37378819	88950	1
37378819	18528	1
37378819	94738	1
37378819	41168	1
37378819	39350	3
37378819	2110	1
37378819	16352	1
37378819	16072	2
37378819	76206	1
37378819	87503	1
37378819	78971	1
37378819	99389	1
37378819	18939	1
37378819	94562	1
37378819	27780	1
37378819	101819	1
37378819	19300	1
37378819	15572	1
37378819	18	1
37378819	44578	1
37378819	93466	1
37378819	27060	1
4793630	5527	4
4793630	114735	2
4793630	45294	18
4793630	144156	5
4793630	110065	8
4793630	514	6
4793630	48217	21
4793630	55522	38
4793630	112825	3
4793630	67645	14
4793630	19397	16
4793630	66732	15
4793630	41430	17
4793630	58112	40
4793630	125328	1
4793630	34012	48
4793630	117	8
4793630	54280	9
4793630	5331	42
4793630	24776	37
4793630	37037	30
4793630	33408	10
4793630	879	6
4793630	55950	14
4793630	84104	43
4793630	6448	6
4793630	8675	19
4793630	55765	21
4793630	5953	25
4793630	69955	28
4793630	8417	9
4793630	26710	31
4793630	6099	14
4793630	1175	17
4793630	5937	25
4793630	145121	23
4793630	35322	3
4793630	66206	18
4793630	14099	22
4793630	12441	12
4793630	10927	6
4793630	6173	21
4793630	11323	31
4793630	106326	16
4793630	112748	1
4793630	8728	1
4793630	103966	1
4793630	8411	1
4793630	6019	1
4793630	6688	6
4793630	4486	14
4793630	87695	37
4793630	43291	7
4793630	87213	16
4793630	51545	13
4793630	9719	1
4793630	8747	12
4793630	9541	15
4793630	8536	17
4793630	47436	13
4793630	64631	1
4793630	33053	6
4793630	39242	3
4793630	128967	12
4793630	1258	6
4793630	68444	6
4793630	103587	16
4793630	256	9
4793630	40868	2
4793630	33304	2
4793630	32960	15
4793630	68291	30
4793630	146168	11
4793630	87220	15
4793630	3511	16
4793630	36342	3
4793630	6449	4
4793630	61212	5
4793630	18181	9
4793630	61204	8
4793630	12583	9
4793630	6093	4
4793630	35341	20
4793630	90733	5
4793630	19529	5
4793630	717	3
4793630	10198	7
4793630	34867	9
4793630	102606	5
4793630	67332	14
4793630	104197	8
4793630	146587	1
4793630	4309	8
4793630	32335	12
4793630	62165	3
4793630	8010	3
4793630	219	2
4793630	57248	8
4793630	67118	3
4793630	33171	1
4793630	42146	3
4793630	62167	4
4793630	5739	7
4793630	31623	8
4793630	9157	4
4793630	69431	2
4793630	147055	4
4793630	147093	4
4793630	6071	2
4793630	5210	1
4793630	42914	4
4793630	82602	13
4793630	62244	9
4793630	6418	25
4793630	32748	2
4793630	26096	4
4793630	147304	10
4793630	4562	4
4793630	20845	1
4793630	10383	1
4793630	147661	1
4793630	40107	1
49050030	37641	21
49050030	34011	66
49050030	33265	27
49050030	36758	39
49050030	69560	17
49050030	63933	107
49050030	36722	116
49050030	53167	23
49050030	110468	54
49050030	97764	33
49050030	97613	49
49050030	6595	59
49050030	109868	7
49050030	110065	8
49050030	35341	117
49050030	5566	1
49050030	31675	2
49050030	8023	1
49050030	158002	1
49050030	82649	1
49050030	11638	2
49050030	34075	2
49050030	1518	2
49050030	34509	2
49050030	879	2
49050030	6423	1
49050030	33296	1
49050030	5607	1
49050030	32162	1
49050030	18278	1
49050030	37708	1
49050030	90989	1
49050030	35208	1
49050030	27555	1
49050030	10104	1
49050030	27275	1
49050030	105143	1
49050030	10126	1
49050030	65047	1
49050030	36726	1
49050030	51848	1
49050030	67894	8
49050030	65037	13
49050030	9576	3
49050030	8991	2
49050030	11381	58
49050030	7864	6
49050030	87147	22
49050030	86677	12
49050030	87992	8
49050030	65252	8
49050030	8536	7
49050030	31623	10
49050030	6688	10
49050030	65901	5
49050030	42650	12
49050030	36782	28
49050030	8755	3
49050030	25603	2
49050030	8541	4
49050030	36695	2
49050030	45853	2
49050030	39137	2
49050030	5331	1
49050030	4317	1
49050030	8588	1
49050030	8007	1
49050030	9531	1
49050030	950	1
49050030	4598	1
49050030	34800	1
49050030	36342	4
49050030	6099	5
49050030	5655	4
49050030	6067	6
49050030	5601	3
49050030	106326	3
49050030	34012	3
49050030	86558	7
49050030	6449	4
49050030	6148	23
49050030	14386	3
49050030	64885	8
49050030	86333	5
49050030	35482	4
49050030	68002	2
49050030	97625	4
49050030	6278	16
49050030	115155	8
49050030	157429	1
49050030	38655	1
49050030	110147	3
49050030	109724	15
49050030	147093	4
49050030	85489	2
49050030	12958	1
49050030	33076	2
49050030	85501	46
49050030	65951	1
49050030	37437	1
49050030	17750	1
49050030	6063	1
33629684	160579	15
33629684	20943	89
33629684	3318	13
33629684	6857	344
33629684	53335	12
33629684	2608	4
33629684	14149	413
33629684	160597	20
33629684	106180	1
33629684	6287	31
33629684	46094	23
33629684	6409	3
33629684	1518	269
33629684	13476	23
33629684	35432	21
33629684	5659	8
33629684	4598	1
33629684	37011	35
33629684	18261	14
33629684	35901	13
33629684	14566	53
33629684	35362	17
33629684	160706	11
33629684	13854	9
33629684	18613	12
33629684	143658	6
33629684	6688	12
33629684	8201	9
33629684	15375	16
33629684	58476	23
33629684	160789	20
33629684	8071	18
33629684	8293	8
33629684	51848	79
33629684	11631	16
33629684	20480	9
33629684	9802	6
33629684	301	2
33629684	52146	8
33629684	5833	13
33629684	19513	6
33629684	386	8
33629684	62348	13
33629684	11729	1
33629684	26282	5
33629684	3847	1
33629684	44922	2
33629684	18781	5
33629684	130136	1
33629684	37576	1
33629684	117	3
33629684	1183	5
33629684	665	2
33629684	6095	1
33629684	906	1
33629684	657	4
33629684	1211	1
33629684	1176	1
33629684	66106	6
33629684	31	1
21223916	194993	1
21223916	44442	55
21223916	6244	26
21223916	104304	12
21223916	42694	18
21223916	6882	38
21223916	84711	13
21223916	122971	26
21223916	42657	14
21223916	165665	3
21223916	991	10
21223916	6824	1
21223916	5609	11
21223916	71982	10
21223916	6796	19
21223916	112446	1
21223916	3511	20
21223916	106326	1
21223916	30989	6
21223916	29417	7
21223916	195039	18
21223916	87213	5
21223916	138039	23
21223916	114299	70
21223916	61357	5
21223916	113901	18
21223916	62088	12
21223916	42916	23
21223916	81260	88
21223916	51775	1
21223916	94805	9
21223916	31287	12
21223916	3495	20
21223916	6496	1
21223916	122435	30
21223916	39068	1
21223916	55765	2
21223916	82895	1
21223916	113897	5
21223916	31290	9
21223916	11729	2
21223916	62768	3
21223916	158534	21
21223916	9682	1
21223916	8411	21
21223916	85531	3
21223916	84941	1
21223916	53167	21
21223916	5671	16
21223916	8741	5
21223916	32335	48
21223916	33798	1
21223916	14801	16
21223916	39182	18
21223916	6227	1
21223916	9716	1
21223916	84975	72
21223916	29172	15
21223916	6688	1
21223916	9001	5
21223916	78000	21
21223916	60926	1
21223916	6917	1
21223916	44912	19
21223916	60063	10
21223916	178193	12
21223916	87166	8
21223916	5936	10
21223916	28535	2
21223916	55099	16
21223916	31688	5
21223916	5511	1
21223916	104274	12
21223916	45032	1
21223916	6844	1
21223916	45610	1
21223916	39621	2
21223916	5566	1
21223916	8417	1
21223916	85489	1
8615142	8536	12
8615142	6744	2
8615142	108224	1
8615142	19926	1
8615142	67247	1
8615142	9682	7
8615142	5331	10
8615142	93919	1
8615142	84972	1
8615142	104857	1
8615142	45608	1
8615142	4577	8
8615142	12958	37
8615142	62167	11
8615142	192100	4
8615142	95422	15
8615142	106326	15
8615142	21191	12
8615142	103848	25
8615142	87695	8
8615142	46234	46
8615142	45702	31
8615142	5082	2
8615142	53039	4
8615142	76772	30
8615142	675	54
8615142	10384	5
8615142	6991	1
8615142	18173	1
8615142	53167	1
8615142	9878	1
8615142	8411	3
8615142	5936	1
8615142	5742	2
8615142	41430	5
8615142	55765	1
8615142	5680	6
8615142	29316	1
8615142	24288	1
8615142	9612	1
8615142	9478	1
8615142	34056	1
8615142	5556	12
8615142	5846	36
8615142	103588	1
8615142	11323	8
8615142	8735	2
8615142	5904	22
8615142	30994	17
8615142	3511	2
8615142	31598	1
8615142	37037	1
8615142	43460	1
8615142	6099	74
8615142	54578	16
8615142	64852	1
8615142	62522	28
8615142	10621	6
8615142	42021	1
8615142	6415	1
8615142	58112	6
8615142	20731	1
8615142	9805	1
8615142	11168	1
8615142	9491	8
8615142	3495	3
8615142	4094	58
8615142	6449	5
8615142	32989	9
8615142	36676	34
8615142	41808	1
8615142	9580	15
8615142	5513	26
8615142	22974	6
8615142	5956	14
8615142	67535	12
8615142	48217	17
8615142	33179	15
8615142	5739	26
8615142	58315	8
8615142	31050	8
8615142	52912	15
8615142	27602	70
8615142	49779	1
8615142	52946	12
8615142	22985	4
8615142	114232	5
8615142	6617	25
8615142	105771	23
8615142	41531	5
8615142	6629	52
8615142	155749	9
8615142	78196	34
8615142	5527	6
8615142	191106	8
8615142	5586	2
8615142	5964	6
8615142	24087	6
8615142	82649	4
8615142	5310	1
8615142	55816	31
8615142	64214	87
8615142	32976	2
8615142	117	1
8615142	69560	4
8615142	19429	13
8615142	8417	18
8615142	6843	1
8615142	38005	2
8615142	116666	16
8615142	39265	26
8615142	51612	6
8615142	36012	24
8615142	67343	11
8615142	36685	15
8615142	6177	12
8615142	55120	33
8615142	53958	1
8615142	67790	12
8615142	34868	8
8615142	56489	3
8615142	43010	10
8615142	25550	2
8615142	19308	3
8615142	5919	8
8615142	65739	17
8615142	83264	7
8615142	53198	1
8615142	20189	4
8615142	42603	1
8615142	175459	10
8615142	7110	1
8615142	156571	1
8615142	62348	1
8615142	66875	1
8615142	43146	1
8615142	35467	13
8615142	147304	14
8615142	229136	19
8615142	46806	12
8615142	36555	5
8615142	6237	33
8615142	62535	9
8615142	114007	18
17718243	31458	6
17718243	113820	146
17718243	5739	47
17718243	63160	163
17718243	3840	56
17718243	31433	3
17718243	10927	29
17718243	45294	42
17718243	19886	23
17718243	55932	1
17718243	14076	3
17718243	10908	2
17718243	14652	15
17718243	1175	11
8615142	6809	1
8615142	25139	1
8615142	538	1
8615142	9576	1
8615142	85489	6
8615142	6751	6
8615142	85319	8
17718243	37428	45
17718243	112639	5
17718243	47436	46
17718243	679	14
17718243	137500	2
17718243	1421	8
17718243	9576	1
17718243	35758	26
17718243	6501	38
17718243	11234	19
17718243	117	13
17718243	46094	22
17718243	11631	37
17718243	43493	23
17718243	135172	31
17718243	1518	40
17718243	65252	33
17718243	35304	3
17718243	18871	2
17718243	18307	5
17718243	20553	7
17718243	43054	20
17718243	36092	3
17718243	740	1
17718243	6520	2
17718243	779	8
17718243	109637	3
17718243	34563	17
17718243	61166	2
17718243	9730	3
17718243	67874	2
17718243	35559	1
17718243	35379	2
17718243	116408	3
17718243	36123	3
17718243	6857	9
17718243	5379	3
17718243	61212	4
17718243	398	1
17718243	20303	1
17718243	86956	6
17718243	59257	6
17718243	13791	6
17718243	3495	3
17718243	35890	2
17718243	5711	1
17718243	139	1
17718243	3709	1
17718243	66647	2
17718243	55978	2
17718243	34125	3
17718243	8071	10
17718243	6173	7
17718243	950	10
17718243	151	4
17718243	8568	12
17718243	45105	35
17718243	26593	1
17718243	107649	5
17718243	6071	1
17718243	5904	3
17718243	55709	3
17718243	11585	1
17718243	40463	1
17718243	147304	1
17718243	6799	1
17718243	147145	1
17718243	6855	2
17718243	35362	29
17718243	18196	6
17718243	25783	7
17718243	2006	22
17718243	10547	5
17718243	30223	1
17718243	118066	2
17718243	36521	3
17718243	60926	2
17718243	53568	6
17718243	41430	3
17718243	3693	9
17718243	42815	16
17718243	54123	2
17718243	36520	5
17718243	48217	2
17718243	35302	1
17718243	6496	6
17718243	9006	3
17718243	33171	1
17718243	18424	12
17718243	18181	33
17718243	34164	3
17718243	12226	2
17718243	12800	13
17718243	8008	4
17718243	44993	2
17718243	21843	1
17718243	12840	1
17718243	6322	2
17718243	38251	2
17718243	102669	4
17718243	84215	1
17718243	42552	3
17718243	12832	1
17718243	61748	6
17718243	54654	1
17718243	44894	1
17718243	6003	1
17718243	256	1
17718243	36061	3
17718243	6868	4
17718243	22956	9
17718243	37815	2
17718243	33725	2
17718243	67533	1
17718243	65681	2
17718243	57448	1
17718243	31801	1
17718243	34324	9
17718243	33129	1
17718243	96294	2
17718243	16794	1
17718243	5373	3
17718243	14731	2
17718243	38693	1
17718243	45363	2
17718243	14099	1
17718243	1990	2
17718243	19397	1
17718243	12585	1
17718243	96865	2
17718243	11123	1
17718243	97578	1
17718243	187360	1
17718243	11729	1
17718243	37494	4
17718243	10383	1
17718243	230016	2
17718243	9659	6
17718243	105704	1
17718243	18798	4
17718243	20048	1
17718243	117490	2
17718243	28665	1
17718243	28947	1
17718243	15575	1
17718243	48218	4
17718243	159058	1
17718243	45651	1
4262927	977	32
4262927	16279	21
4262927	77250	24
4262927	18650	20
4262927	18753	18
4262927	14297	1
4262927	10654	33
4262927	19137	34
4262927	61480	19
4262927	82158	10
4262927	435	134
4262927	92693	8
4262927	190256	20
4262927	111086	65
4262927	81196	23
4262927	1537	9
4262927	19288	10
4262927	93717	2
4262927	7762	9
4262927	39766	7
4262927	434	12
4262927	3112	2
4262927	657	13
4262927	81	123
4262927	79910	24
4262927	108972	3
4262927	9802	13
4262927	12441	14
4262927	14084	11
4262927	947	17
4262927	26743	8
4262927	5659	24
4262927	63750	16
4262927	81947	15
4262927	84972	1
4262927	30560	22
4262927	93	10
4262927	28742	108
4262927	1199	9
4262927	1177	10
4262927	80721	7
4262927	19293	11
4262927	910	11
4262927	103044	65
4262927	38400	17
4262927	69334	10
4262927	35463	12
4262927	37813	43
4262927	4914	35
4262927	531	25
4262927	56	14
4262927	16611	48
4262927	13668	60
4262927	39970	43
4262927	61578	60
4262927	1487	9
4262927	475	11
4262927	25121	13
4262927	111832	6
4262927	415	1
4262927	841	1
4262927	11570	1
4262927	160441	1
4262927	486	1
4262927	3544	1
4262927	1457	2
4262927	81743	1
4262927	178	16
4262927	41446	14
4262927	1112	18
4262927	60842	24
4262927	201076	3
4262927	30163	13
4262927	908	16
4262927	53143	12
4262927	1524	13
4262927	16877	171
4262927	18698	42
4262927	38404	68
4262927	39297	31
4262927	39384	85
4262927	125829	30
4262927	14821	5
4262927	3647	3
4262927	2390	10
4262927	213	15
4262927	1072	12
4262927	200	24
4262927	79327	37
4262927	130597	4
4262927	16294	4
4262927	20934	12
4262927	13349	25
4262927	61618	14
4262927	78316	20
4262927	1550	10
4262927	1548	11
4262927	1554	10
4262927	33132	9
4262927	46832	30
4262927	19660	15
4262927	285693	9
4262927	17539	14
4262927	177158	49
4262927	10925	12
4262927	1003	21
4262927	314	14
4262927	279487	10
4262927	17147	26
4262927	199445	11
4262927	113525	12
4262927	71844	9
4262927	3162	13
4262927	230	21
4262927	81289	1
4262927	48106	1
4262927	36729	1
4262927	47383	1
4262927	66109	1
4262927	39755	9
4262927	400	15
4262927	33944	12
4262927	2650	1
4262927	83550	14
4262927	16614	15
4262927	16627	21
29403454	53414	65
29403454	95177	15
29403454	6826	20
29403454	10927	1
29403454	18172	46
29403454	114824	21
29403454	85126	1
29403454	51848	3
29403454	151	1
29403454	2182	32
29403454	2524	7
29403454	82196	5
29403454	36133	11
29403454	9298	9
29403454	66075	18
29403454	31859	2
29403454	42635	13
29403454	37793	1
29403454	7442	1
29403454	86576	1
29403454	18645	9
29403454	3532	6
29403454	47031	1
29403454	31786	1
29403454	21461	3
29403454	31482	2
29403454	44996	3
29403454	44815	8
29403454	4267	3
29403454	35718	6
29403454	19923	2
29403454	32938	1
29403454	21354	3
29403454	32960	4
29403454	194654	27
29403454	42120	1
29403454	119600	10
29403454	66205	16
29403454	26917	3
29403454	33555	2
29403454	114232	2
29403454	98537	4
29403454	104707	3
29403454	160065	3
29403454	34868	2
29403454	107653	1
29403454	6423	2
29403454	6449	18
29403454	42586	2
29403454	160064	2
29403454	160063	1
29403454	24272	4
29403454	35119	8
29403454	4094	4
29403454	191691	12
29403454	35841	7
29403454	23635	16
29403454	31657	15
29403454	30791	13
29403454	23636	2
29403454	166024	1
29403454	30983	12
29403454	60227	37
29403454	104275	2
29403454	32745	5
29403454	95026	44
29403454	55383	2
29403454	44733	2
29403454	62326	3
29403454	74149	1
29403454	178859	17
29403454	53021	1
29403454	50251	1
29403454	87855	1
29403454	159486	1
29403454	34551	4
29403454	41574	3
29403454	63179	3
29403454	6173	1
29403454	6012	8
34329786	95486	1
34329786	33119	1
34329786	65760	20
34329786	25114	1
34329786	3233	1
34329786	22601	42
34329786	128278	41
34329786	17448	2
34329786	12853	21
34329786	14151	17
34329786	95221	83
34329786	1732	7
34329786	1904	1
34329786	39235	27
34329786	15737	9
34329786	42065	1
34329786	54085	234
34329786	1432	4
34329786	108583	8
34329786	1429	2
34329786	33944	26
34329786	1431	11
34329786	153208	5
34329786	7766	2
34329786	132737	4
34329786	21632	169
34329786	5556	2
34329786	4577	1
34329786	12958	3
34329786	62167	1
34329786	6441	3
34329786	6738	6
34329786	14076	4
34329786	31579	4
34329786	5210	3
34329786	6739	1
34329786	25839	37
34329786	96868	279
34329786	25378	2
34329786	160056	26
34329786	95558	1
34329786	16212	2
34329786	35929	1
34329786	11169	3
34329786	62836	11
34329786	21957	14
34329786	192060	58
34329786	44155	13
34329786	10617	1
34329786	86137	62
34329786	44283	68
34329786	86136	119
34329786	86125	117
34329786	12855	16
34329786	5740	59
34329786	6717	4
34329786	27860	4
34329786	16888	7
34329786	6828	4
34329786	27349	11
34329786	15537	10
34329786	22641	7
34329786	24890	1
34329786	44285	30
34329786	44698	43
34329786	39523	28
34329786	22639	1
34329786	22640	61
34329786	17621	38
34329786	6558	7
34329786	268709	196
34329786	249	3
34329786	12301	1
34329786	24291	40
34329786	224533	18
34329786	26592	18
34329786	48244	33
34329786	32938	16
34329786	48243	12
34329786	17214	11
34329786	39971	20
15203381	32900	23
15203381	16743	25
15203381	22986	52
15203381	163896	6
15203381	15553	8
15203381	83572	23
15203381	31731	1
15203381	103848	14
15203381	45758	32
15203381	12031	17
15203381	8624	6
15203381	36695	5
15203381	22206	8
15203381	68034	2
15203381	22989	26
15203381	32841	1
15203381	61619	13
15203381	106240	35
15203381	11124	10
15203381	119928	4
15203381	163206	4
15203381	7871	4
15203381	9505	4
15203381	30989	9
15203381	138192	1
15203381	14651	1
15203381	42694	12
15203381	35467	1
15203381	44670	1
15203381	6917	10
15203381	52327	1
15203381	61357	1
15203381	61569	22
15203381	27524	13
15203381	113897	17
15203381	5791	1
15203381	8948	1
15203381	108923	3
15203381	190256	32
15203381	64488	15
15203381	125328	11
15203381	42657	21
15203381	38323	22
15203381	160387	25
15203381	47470	11
15203381	41376	2
15203381	162375	1
15203381	25261	4
15203381	42965	3
15203381	39001	8
15203381	68144	1
15203381	5331	1
15203381	111552	2
15203381	15736	1
15203381	33738	2
15203381	50236	60
15203381	65252	1
15203381	32017	12
15203381	39068	6
15203381	49506	1
15203381	60424	1
15203381	4812	3
15203381	8675	1
15203381	111602	1
15203381	13744	2
15203381	62535	3
15203381	32133	1
15203381	9127	1
15203381	18189	3
15203381	118413	6
15203381	122435	7
15203381	32077	1
15203381	48027	13
15203381	60833	2
15203381	9415	1
15203381	39497	2
15203381	52530	23
15203381	8767	14
15203381	41612	6
15203381	81	11
15203381	10340	5
15203381	9678	7
15203381	12016	3
15203381	41423	13
15203381	39099	1
15203381	4679	5
15203381	6844	1
15203381	6857	1
15203381	88876	1
15203381	12534	6
15203381	6575	1
15203381	51155	1
15203381	95456	1
15203381	62255	7
15203381	1	13
15203381	226863	1
15203381	46806	1
15203381	31970	1
15203381	39367	4
15203381	124670	1
15203381	5956	2
15203381	24248	5
15203381	14877	1
15203381	61615	1
15203381	176231	11
15203381	54313	2
15203381	137840	10
15203381	8755	35
15203381	10797	1
15203381	106078	30
15203381	210205	1
15203381	25550	2
15203381	11133	2
15203381	42477	2
15203381	71044	2
15203381	57474	3
15203381	323495	1
15203381	10721	23
15203381	16794	1
15203381	4783	5
15203381	12027	1
15203381	13466	7
15203381	96254	1
15203381	44194	1
15203381	31167	6
15203381	55084	3
15203381	105534	6
15203381	6799	6
15203381	78196	1
15203381	86333	2
15203381	36368	1
15203381	340585	10
15203381	54421	15
15203381	31732	1
15203381	31216	1
15203381	20048	1
15203381	36542	3
15203381	9491	1
15203381	103992	1
15203381	4761	4
15203381	47469	8
15203381	42916	1
15203381	27851	2
15203381	5383	14
15203381	31950	2
15203381	146122	1
15203381	123578	1
15203381	28557	1
15203381	137519	2
15203381	17330	1
15203381	17552	1
15203381	61963	13
15203381	84398	1
15203381	84222	6
15203381	41371	10
15203381	111413	18
15203381	42552	1
15203381	31050	1
15203381	11729	1
15203381	123864	1
15203381	43836	2
15203381	5511	1
15203381	9350	1
15203381	51211	1
15203381	29803	1
15203381	6659	1
15203381	13817	1
15203381	242172	7
15203381	35379	2
15203381	102669	1
15203381	41132	1
15203381	35321	1
15203381	41453	2
15203381	9126	1
15203381	49701	18
15203381	39183	3
15203381	12843	3
15203381	28768	2
15203381	5655	3
15203381	5688	1
15203381	21003	1
15203381	41430	1
31071775	5953	11
31071775	16965	5
31071775	17077	346
31071775	4955	146
31071775	1341	86
31071775	23952	12
31071775	14166	36
31071775	6819	7
31071775	143040	83
31071775	25880	19
31071775	6717	25
31071775	24871	2
31071775	17621	14
31071775	25839	1
31071775	30994	1
31071775	39862	46
31071775	33249	35
31071775	24870	47
31071775	33382	45
31071775	17613	81
31071775	39350	1
31071775	17210	10
31071775	17597	8
31071775	782	20
31071775	23478	36
31071775	19765	11
31071775	22245	17
31071775	47470	10
31071775	86041	6
31071775	17174	8
31071775	13533	26
31071775	217564	23
31071775	17045	47
31071775	16888	7
31071775	23953	9
31071775	221254	2
31071775	3035	9
31071775	5762	13
31071775	69847	2
31071775	31287	17
31071775	31290	12
31071775	32718	3
31071775	40143	2
31071775	353	1
31071775	125829	3
31071775	87732	10
31071775	6592	15
31071775	5740	11
31071775	5550	1
31071775	17282	1
31071775	32547	3
31071775	31593	5
25613373	59	28
25613373	61386	245
25613373	212314	9
25613373	31661	118
25613373	8077	1
25613373	93407	71
25613373	39145	204
25613373	84689	32
25613373	48111	29
25613373	32577	18
25613373	6397	1
25613373	25603	12
25613373	6473	15
25613373	10443	18
25613373	17884	58
25613373	38835	8
25613373	101409	11
25613373	39131	46
25613373	134728	11
25613373	18939	11
25613373	98250	5
25613373	36825	1
25613373	7540	1
25613373	36253	1
25613373	3847	1
25613373	31026	29
25613373	101276	11
25613373	60832	1
25613373	401	6
