4965	10106
4966	10107
2732	10111
1626	10126
1648	10128
3721	10129
4981	10130
3690	10188
4727	10189
473	10197
2733	10198
3690	10201
1366	10246
5046	10248
5047	10251
1301	10279
5069	10284
2733	10287
4965	10334
320	10338
1680	10339
145	10340
145	10367
5127	10378
2733	10383
275	10384
57	10408
5153	10422
5153	10424
5154	10428
5162	10438
5165	10442
5166	10443
3044	10451
5177	10457
5177	10458
5188	10481
4033	10485
4569	10490
5192	10495
214	10511
2325	10547
4300	10557
347	10559
5250	10605
4691	10610
5254	10616
5254	10617
2552	10621
259	10637
2325	10646
453	10648
4890	10654
5121	10656
4036	10659
4170	10675
5282	10685
48	10686
48	10692
5284	10693
5285	10695
5285	10696
207	10697
5300	10719
4183	10721
2287	10724
5304	10737
5307	10742
5307	10743
5321	10775
5330	10778
5332	10781
4556	10797
5349	10807
248	10843
5384	10859
105	10889
5396	10890
1793	10908
1358	10925
4117	10927
432	10928
2287	10929
171	10977
4727	11058
3044	11069
5192	11080
1483	11101
1774	11114
5512	11115
4117	11123
5102	11124
5514	11126
3044	11128
145	11133
5384	11145
5530	11160
4112	11168
245	11169
141	11182
2617	11213
4555	11215
2325	11234
5045	11240
5596	11287
4692	11300
1607	11315
52	11317
141	11319
3730	11323
2253	11332
5621	11340
283	11346
3103	11380
5643	11381
4273	11449
383	11456
3847	11474
5717	11483
5719	11486
4614	11505
3544	11512
4101	11528
4101	11529
5778	11570
2645	11579
2673	11585
5608	11586
5790	11592
167	11603
5608	11609
2683	11629
308	11631
5818	11636
2084	11638
3806	11641
4083	11661
5309	11704
320	11729
5102	11774
1082	11778
2426	11788
283	11816
249	11840
5973	11903
5973	11904
5573	11905
5986	11926
3782	11937
2026	11963
4855	11984
6014	11986
5046	12014
6023	12016
6040	12022
4905	12025
6042	12026
6043	12027
6044	12028
6045	12031
3850	12172
4183	12201
249	12206
6130	12226
270	12254
4843	12259
3730	12277
4083	12282
1671	12289
43	12300
43	12301
6156	12302
5465	12304
6173	12324
384	12364
6198	12389
6199	12390
6205	12398
6208	12403
3781	12415
6218	12418
3850	12420
4780	12441
6230	12442
177	12446
6233	12454
6234	12456
548	12457
6256	12488
5884	12490
2990	12497
6261	12498
420	12512
2552	12515
6266	12516
6270	12528
4609	12534
54	12553
5700	12557
5700	12562
6283	12565
432	12567
4607	12578
6286	12583
6288	12585
10	12595
259	12617
4614	12629
320	12640
6306	12651
6320	12681
6234	12682
3670	12696
6334	12716
361	12717
5608	12724
1301	12743
3659	12768
6234	12792
869	12795
6373	12800
351	12801
6130	12806
6378	12811
3000	12815
5285	12819
5040	12821
5174	12832
6396	12840
4726	12843
6399	12853
169	12855
3781	12862
6417	12876
6234	12901
4313	12911
4726	12931
3827	12946
1825	12958
6443	12971
3012	12972
279	12998
6461	13002
177	13176
249	13298
1339	13299
6668	13328
3916	13349
64	13352
6747	13466
991	13476
6755	13495
4459	13502
3122	13505
3729	13526
6395	13533
3122	13551
6766	13552
5465	13556
38	13568
172	13578
3588	13582
6776	13587
517	13588
2583	13600
4175	13622
59	13638
361	13653
6668	13659
6349	13662
5137	13668
283	13674
194	13676
5396	13679
6799	13683
1774	13695
6577	13717
278	13720
6023	13744
4207	13752
6395	13755
6844	13756
36	13757
6848	13764
278	13767
54	13768
2287	13773
3055	13787
6288	13791
6868	13804
4637	13815
3751	13817
43	13840
6891	13846
3918	13851
6896	13853
439	13854
1317	13856
432	13886
283	13910
6940	13949
5818	13953
33	13956
6940	13961
417	13982
6961	13993
245	14034
6668	14050
5465	14055
6366	14057
1793	14076
4780	14084
7014	14087
249	14088
4780	14099
6904	14107
4171	14121
5465	14123
2933	14145
137	14149
6399	14151
7042	14166
7046	14170
7047	14171
7050	14174
7052	14176
7058	14182
142	14233
6904	14257
244	14264
7129	14290
203	14297
5891	14305
2822	14306
4748	14309
4982	14341
4982	14342
361	14359
7160	14367
4638	14386
7248	14481
7270	14511
7272	14513
7274	14515
7277	14518
7283	14525
6853	14528
4569	14535
7295	14546
7300	14553
7303	14556
7304	14557
7308	14561
7309	14562
5945	14566
7325	14582
7329	14586
7330	14587
7331	14588
7332	14590
7328	14595
7277	14604
3761	14651
3091	14652
207	14665
7395	14676
7396	14677
7397	14678
7404	14686
361	14687
7419	14703
6138	14713
2325	14731
7450	14754
7487	14800
4307	14801
7488	14804
105	14821
7505	14825
7506	14826
7511	14831
7052	14868
7542	14870
7544	14872
7395	14873
7545	14874
7546	14875
7506	14877
6766	14878
7563	14897
1339	14898
7597	14941
7598	14943
7573	14945
7600	14948
7397	14950
7602	14951
361	14953
7638	14998
7644	15004
6779	15022
7661	15028
6844	15029
7395	15090
7600	15092
1797	15190
2492	15207
3688	15263
6230	15315
186	15331
3888	15341
7895	15355
7901	15368
7905	15374
7906	15375
7907	15376
7908	15377
7909	15378
5527	15380
7927	15404
7052	15455
7959	15456
7927	15484
7989	15492
7990	15495
7993	15501
7998	15509
7998	15511
2708	15524
8008	15525
7137	15530
8010	15531
8013	15535
8014	15536
8015	15537
8017	15540
6100	15553
2637	15559
8030	15560
198	15570
8034	15572
8035	15573
3912	15574
1514	15575
8037	15577
8038	15578
3916	15580
8040	15581
1535	15582
8109	15654
7598	15687
8136	15688
8137	15690
8139	15694
8137	15698
7598	15700
1358	15736
8172	15737
6395	15744
8181	15749
1807	15750
8197	15767
89	15832
5818	15875
7644	15889
7395	15935
7396	15936
7826	15939
5860	15952
1046	15958
8362	15968
6668	15978
1891	15985
8389	16002
7661	16055
8443	16069
8446	16072
8450	16076
5307	16098
8136	16119
8138	16120
8122	16137
166	16180
517	16181
198	16182
6891	16212
384	16279
6350	16286
1772	16289
8037	16292
8596	16293
8597	16294
3912	16295
8605	16306
3716	16326
8635	16352
278	16354
4656	16355
5349	16361
8639	16362
110	16363
7809	16368
8651	16382
8664	16396
1335	16432
8696	16435
8697	16436
8187	16443
6868	16458
6157	16535
138	16537
8694	16545
3918	16553
8773	16554
2708	16566
3895	16581
8010	16600
8800	16601
8010	16606
5137	16611
243	16614
7505	16616
8804	16619
243	16627
7661	16632
8597	16633
8358	16637
8008	16638
8008	16639
8808	16640
8033	16641
8039	16642
8812	16652
7600	16655
3513	16693
8651	16715
8850	16719
8851	16720
8852	16721
5307	16722
8855	16734
8856	16735
7050	16736
8851	16737
6222	16738
6100	16743
6100	16747
2474	16782
3128	16794
8856	16796
8694	16801
508	16819
8197	16834
482	16858
482	16859
482	16861
482	16867
476	16871
482	16874
7	16877
8919	16878
8890	16880
8921	16881
383	16883
8923	16886
3090	16888
8919	16891
1046	16903
8932	16908
8933	16909
6283	16920
67	16922
8937	16926
6766	16941
8946	16947
429	16948
8891	16951
5860	16952
8139	16965
38	16977
202	16980
2706	16984
8919	17003
8919	17022
6743	17023
2706	17028
8989	17040
8926	17041
8990	17045
8991	17047
2706	17062
8996	17068
7042	17077
2111	17079
8933	17128
74	17132
3019	17138
7	17147
1708	17149
6904	17152
59	17154
5818	17159
6222	17161
9037	17162
9040	17174
9043	17178
7050	17196
8520	17210
445	17211
6183	17212
6183	17214
8520	17217
445	17218
8014	17227
9058	17232
8014	17234
38	17237
489	17239
489	17246
9064	17248
489	17254
6183	17282
3890	17287
278	17310
9101	17318
6779	17321
9107	17329
9064	17330
9107	17334
8773	17335
9113	17348
7395	17349
5860	17350
6766	17375
6766	17376
8808	17377
8808	17381
9126	17382
9136	17415
223	17420
8890	17423
482	17429
9141	17432
7050	17434
445	17441
2708	17445
2708	17448
2708	17450
9147	17455
6156	17474
9158	17479
6256	17486
9159	17488
8945	17494
9058	17521
7333	17527
7308	17534
1483	17537
194	17539
278	17543
436	17549
436	17551
9179	17552
9101	17553
7337	17556
9183	17560
1502	17562
7644	17566
8520	17597
2708	17602
6395	17613
6183	17621
8008	17624
3915	17628
8358	17642
8520	17646
8808	17655
9238	17663
9028	17669
8808	17670
8808	17671
8990	17688
7644	17691
7644	17692
8919	17723
38	17730
8919	17731
476	17733
9288	17750
9292	17756
9293	17758
9293	17759
7337	17760
482	17798
9315	17805
8947	17806
8923	17823
6872	17842
8197	17855
8197	17858
840	17862
172	17865
6183	17868
9362	17884
6283	17898
6283	17900
9385	17920
9385	17921
9387	17929
2980	17950
74	17952
8649	17954
8662	17955
453	17956
6205	17968
810	17975
810	17976
810	17978
476	17981
6205	17984
9424	18001
8010	18002
6779	18007
9430	18015
8139	18042
9461	18060
16	18062
7337	18063
9465	18069
9466	18070
6779	18074
8139	18077
8139	18085
4546	18086
4546	18099
9481	18114
9487	18123
5154	18124
16	18129
2559	18135
5190	18144
220	18167
9481	18169
9502	18170
9475	18172
9498	18173
9503	18176
4310	18178
16	18181
691	18186
9475	18188
9506	18189
4546	18190
74	18194
9507	18196
355	18206
9512	18207
8010	18215
9518	18227
9516	18234
9523	18239
9536	18261
9537	18262
2980	18268
9539	18270
3131	18277
1703	18278
1681	18284
79	18285
1690	18286
9546	18294
8442	18297
16	18303
6256	18306
4942	18307
9552	18311
9550	18317
9560	18338
9557	18341
409	18366
4377	18374
8010	18375
354	18379
711	18381
9549	18392
1674	18400
9581	18409
6554	18422
16	18424
9581	18426
9546	18433
2030	18438
697	18447
9477	18459
37	18460
9597	18490
9481	18492
9609	18512
16	18520
9614	18524
9385	18528
8937	18535
4546	18556
1681	18569
16	18571
9629	18572
9632	18579
9588	18582
4081	18584
8919	18593
8919	18598
4482	18602
9642	18609
9643	18610
3253	18613
9644	18614
3900	18616
9481	18621
9632	18622
471	18645
9488	18646
384	18650
2826	18677
3695	18685
9513	18689
9670	18693
4311	18698
16	18708
7838	18726
9651	18750
384	18753
6122	18757
6122	18758
6122	18759
6122	18760
6122	18761
6122	18762
467	18764
3573	18773
3137	18776
3253	18781
9699	18784
2590	18798
9706	18799
4310	18800
9588	18804
9716	18821
9650	18839
4482	18853
9588	18854
45	18871
16	18873
6904	18881
6171	18886
9743	18909
9498	18912
2030	18913
9746	18920
6550	18924
1935	18929
9618	18933
6349	18938
6349	18939
3096	18946
9701	18949
9764	18976
9629	18981
9773	19000
9774	19001
314	19030
9787	19036
5037	19037
5785	19067
9615	19073
16	19080
9804	19085
283	19086
16	19089
9811	19103
9814	19107
9618	19128
203	19137
1354	19142
2925	19173
471	19175
9832	19176
9720	19179
4206	19189
9837	19196
1767	19203
69	19205
5818	19206
5818	19207
220	19216
1425	19218
1681	19236
9851	19242
9852	19244
7906	19254
85	19269
9615	19282
1192	19287
52	19288
6283	19293
220	19294
1192	19300
1998	19308
9475	19309
9535	19317
9876	19320
384	19321
9881	19342
111	19343
5332	19367
6561	19375
368	19397
3129	19409
2826	19411
9787	19422
9903	19426
4117	19429
2925	19431
142	19433
1425	19435
9718	19437
2706	19450
2705	19455
9804	19456
9916	19468
3841	19490
9931	19494
9933	19497
314	19498
3138	19511
9536	19513
169	19519
169	19520
169	19525
9938	19529
9944	19541
9574	19551
9847	19558
4117	19561
3137	19568
8794	19580
2923	19590
6067	19595
6171	19596
9682	19605
9969	19619
1605	19625
2708	19637
9976	19654
194	19660
85	19661
8846	19680
9991	19733
1998	19752
2093	19753
8139	19765
3129	19790
10000	19796
9347	19797
9971	19801
5701	19806
2968	19812
10004	19830
10005	19834
3312	19856
9535	19862
10017	19876
6122	19877
6122	19878
6122	19879
6122	19880
6122	19882
6122	19883
1760	19886
810	19895
482	19896
10024	19919
4250	19923
9932	19926
10027	19931
9347	19934
1991	19935
10000	19937
3129	19947
1551	19963
314	19994
314	19996
3	20005
10027	20016
3716	20038
2821	20042
10046	20048
10053	20067
10072	20100
2355	20146
1522	20180
4726	20189
10084	20195
269	20198
10033	20209
467	20230
10092	20233
282	20239
10081	20292
4082	20297
10046	20303
114	20314
10112	20319
10113	20322
7833	20341
10160	20358
6094	20364
10046	20387
9814	20480
10004	20484
10097	20486
10027	20491
10184	20496
6094	20512
2807	20521
4726	20527
2437	20534
4207	20545
2492	20553
10206	20559
3122	20565
5457	20569
2437	20614
2865	20617
3751	20621
10157	20683
6045	20685
2920	20687
1696	20692
54	20707
9603	20731
2890	20740
131	20757
10044	20759
1871	20764
1536	20773
4082	20779
3131	20782
4250	20789
13	20791
3253	20818
2354	20826
4250	20841
290	20845
10024	20878
282	20885
3044	20887
2673	20896
25	20934
5945	20943
213	20956
10238	20971
10330	20976
1366	20989
425	20991
2093	21002
10046	21003
1703	21011
10346	21019
409	21024
10004	21030
549	21053
711	21054
379	21056
9347	21060
2093	21062
10363	21077
6234	21081
4624	21094
10004	21098
3975	21102
10377	21115
4112	21137
10024	21161
2056	21191
54	21202
7487	21215
10004	21217
13	21218
2257	21221
10455	21266
10464	21281
269	21288
10027	21298
379	21299
10006	21354
9874	21355
4250	21356
10000	21370
2866	21374
120	21394
2093	21417
10027	21423
10523	21439
6004	21461
10537	21477
10540	21483
10027	21505
54	21559
10027	21617
10624	21632
2093	21688
10464	21776
467	21802
1947	21803
9873	21805
10700	21806
2792	21811
1958	21812
10704	21815
10705	21816
10707	21820
10724	21843
8821	21846
7040	21851
2878	21874
537	21911
537	21912
6379	21920
10792	21952
10793	21954
10795	21957
4196	21963
6044	21967
3139	21971
3630	21977
4196	22035
4196	22061
84	22148
10878	22206
8857	22245
10977	22400
350	22402
11000	22404
11045	22548
11057	22590
3846	22594
11065	22601
11076	22639
11076	22640
11076	22641
7031	22721
3017	22764
10611	22801
5397	22900
5397	22901
11224	22953
11224	22956
8015	22970
11235	22972
11237	22974
11237	22985
11242	22986
10179	22989
11249	23012
4193	23058
11266	23059
11271	23065
1440	23084
11285	23123
2556	23124
11297	23154
4482	23163
4482	23164
11285	23175
11305	23176
425	23332
8030	23385
11254	23394
2487	23400
10566	23434
11445	23478
11472	23529
11474	23534
7250	23564
9487	23612
9487	23613
11521	23632
9873	23635
3120	23636
3042	23686
11572	23725
5719	23728
9539	23736
4191	23758
1046	23760
6138	23845
11646	23879
9654	23908
6290	23914
11474	23919
9959	23927
6669	23952
6183	23953
11732	24065
11744	24087
10309	24089
2762	24096
2878	24112
11759	24115
2878	24193
2762	24203
11759	24206
11472	24248
1588	24272
11245	24287
10566	24288
1130	24291
289	24306
11843	24363
2986	24430
7904	24491
6669	24665
11984	24679
6047	24776
11789	24858
7042	24870
6183	24871
10485	24874
6332	24880
11565	24889
12071	24890
8923	24893
12085	24928
4297	25026
4175	25059
12141	25076
12146	25081
12147	25089
12150	25093
12151	25094
5304	25096
6183	25111
365	25114
12156	25117
5396	25121
9876	25126
7904	25136
245	25139
520	25186
9605	25190
9706	25224
12207	25255
12208	25261
3044	25290
12218	25307
12239	25362
6138	25378
11239	25379
3106	25382
405	25474
3106	25487
5649	25550
3415	25569
7135	25603
6844	25629
12346	25631
12347	25634
12348	25635
9959	25671
229	25688
12381	25710
2425	25757
12418	25783
10617	25822
12430	25824
12394	25839
3026	25873
12452	25880
60	25884
3106	25920
3106	25921
5166	26048
12535	26094
2869	26096
12164	26102
12546	26124
9235	26210
6776	26219
6776	26236
12597	26252
12599	26254
4083	26282
12615	26294
12616	26295
12464	26296
12628	26343
12628	26344
8731	26348
839	26349
2689	26441
10324	26504
12705	26560
2788	26563
200	26564
11097	26592
12718	26593
10008	26677
405	26710
4111	26743
839	26770
12539	26913
1998	26917
3106	26918
3312	26926
3106	26927
1462	26935
10705	27060
9959	27081
8891	27121
9178	27122
12959	27130
28	27131
12963	27138
3424	27139
9126	27144
4567	27151
12986	27180
12987	27181
6104	27194
12218	27252
466	27266
10524	27273
13042	27275
10004	27299
13074	27340
7600	27341
12955	27342
13075	27343
8015	27349
12416	27350
13159	27513
13163	27524
13167	27534
3739	27535
13166	27537
3616	27538
3424	27555
6868	27556
13159	27557
12599	27569
13190	27598
12370	27602
13194	27608
13201	27630
12151	27634
3616	27644
3739	27653
13227	27688
13228	27689
13231	27694
4276	27732
13279	27780
7935	27789
13197	27795
13286	27802
10707	27821
3131	27827
200	27846
8132	27851
13309	27854
3090	27860
3739	27863
13317	27872
10707	27879
10617	27890
10287	27894
12982	27909
2800	27933
13344	27935
10294	27943
13347	27951
13355	27963
13352	27971
6575	27985
13364	27989
5304	28031
13166	28032
13200	28037
12151	28045
13397	28055
3253	28066
13301	28080
12959	28087
5785	28089
4564	28106
4276	28177
5785	28206
8639	28235
13238	28240
9618	28277
13197	28306
13535	28314
13541	28327
13550	28342
13555	28354
13228	28355
7333	28373
9772	28381
12616	28388
13585	28410
13586	28411
13587	28412
13588	28415
13591	28419
13340	28441
13606	28443
10028	28462
8662	28463
8662	28464
196	28465
10874	28513
4126	28535
6199	28539
9506	28557
12959	28564
12959	28565
13667	28590
9101	28616
7277	28625
9727	28656
13708	28665
1996	28679
13729	28706
13741	28723
13741	28725
13745	28737
9735	28742
12198	28743
7959	28759
2771	28768
13757	28779
13787	28850
1915	28879
2937	28907
113	28926
13708	28947
13301	28950
1958	28964
13301	28979
3253	28990
13863	28994
13074	29056
10023	29061
9660	29109
4250	29145
